cusID,chennel,useCnt
17982,B_MOBILE/APP,23
17989,B_MOBILE/APP,31
17992,D_MOBILE/APP,1
17993,B_MOBILE/APP,61
17994,B_MOBILE/APP,1
17994,D_MOBILE/APP,3
17997,B_MOBILE/APP,11
18009,D_MOBILE/APP,2
18012,B_MOBILE/APP,7
18031,B_MOBILE/APP,2
18037,C_MOBILE/APP,1
18038,D_MOBILE/APP,19
18043,A_MOBILE/APP,5
18043,B_MOBILE/APP,3
18048,B_MOBILE/APP,17
18051,B_MOBILE/APP,55
18057,D_MOBILE/APP,2
18065,B_MOBILE/APP,4
18066,B_MOBILE/APP,3
18071,B_MOBILE/APP,30
18074,B_MOBILE/APP,27
18075,B_MOBILE/APP,1
18081,A_MOBILE/APP,14
18087,B_MOBILE/APP,30
18089,D_MOBILE/APP,2
18098,B_MOBILE/APP,3
18103,B_MOBILE/APP,13
18108,A_MOBILE/APP,1
18109,D_MOBILE/APP,1
18111,B_MOBILE/APP,49
18120,B_MOBILE/APP,15
18121,B_MOBILE/APP,5
18122,C_MOBILE/APP,1
18134,B_MOBILE/APP,56
18141,B_MOBILE/APP,4
18158,B_MOBILE/APP,23
18159,B_MOBILE/APP,6
18161,B_MOBILE/APP,8
18164,B_MOBILE/APP,54
18176,B_MOBILE/APP,51
18177,B_MOBILE/APP,53
18181,B_MOBILE/APP,22
18185,B_MOBILE/APP,37
18186,B_MOBILE/APP,39
18204,B_MOBILE/APP,14
18205,B_MOBILE/APP,17
18213,B_MOBILE/APP,24
18225,B_MOBILE/APP,32
18226,B_MOBILE/APP,27
18227,B_MOBILE/APP,15
18232,A_MOBILE/APP,7
18234,B_MOBILE/APP,2
18241,B_MOBILE/APP,10
18251,D_MOBILE/APP,5
18252,B_MOBILE/APP,17
18256,B_MOBILE/APP,23
18258,B_MOBILE/APP,1
18259,B_MOBILE/APP,1
18263,B_MOBILE/APP,32
18268,D_MOBILE/APP,1
18272,B_MOBILE/APP,16
18277,B_MOBILE/APP,5
18282,B_MOBILE/APP,63
18294,D_MOBILE/APP,2
18299,B_MOBILE/APP,19
18304,B_MOBILE/APP,16
18308,B_MOBILE/APP,49
18316,B_MOBILE/APP,2
18321,B_MOBILE/APP,8
18324,B_MOBILE/APP,8
18326,B_MOBILE/APP,1
18327,B_MOBILE/APP,17
18336,B_MOBILE/APP,1
18341,B_MOBILE/APP,19
18342,D_MOBILE/APP,3
18349,B_MOBILE/APP,15
18350,B_MOBILE/APP,16
18358,B_MOBILE/APP,5
18359,B_MOBILE/APP,12
18367,D_MOBILE/APP,5
18368,B_MOBILE/APP,5
18369,D_MOBILE/APP,1
18371,D_MOBILE/APP,3
18372,B_MOBILE/APP,29
18373,D_MOBILE/APP,1
18377,B_MOBILE/APP,18
18389,B_MOBILE/APP,23
18391,B_MOBILE/APP,26
18394,B_MOBILE/APP,30
18399,B_MOBILE/APP,23
18403,B_MOBILE/APP,49
18415,B_MOBILE/APP,16
18424,B_MOBILE/APP,61
18436,B_MOBILE/APP,32
18443,B_MOBILE/APP,13
18447,A_MOBILE/APP,27
18447,B_MOBILE/APP,9
18448,B_MOBILE/APP,4
18450,D_MOBILE/APP,3
18455,D_MOBILE/APP,5
18458,B_MOBILE/APP,61
18460,B_MOBILE/APP,14
18466,B_MOBILE/APP,12
18469,D_MOBILE/APP,3
18470,D_MOBILE/APP,2
18471,B_MOBILE/APP,31
18472,B_MOBILE/APP,12
18477,B_MOBILE/APP,29
18479,B_MOBILE/APP,4
18495,C_MOBILE/APP,4
18502,B_MOBILE/APP,28
18508,D_MOBILE/APP,2
18515,B_MOBILE/APP,18
18516,B_MOBILE/APP,13
18520,B_MOBILE/APP,55
18536,B_MOBILE/APP,32
18537,B_MOBILE/APP,16
18538,B_MOBILE/APP,18
18542,A_MOBILE/APP,2
18549,B_MOBILE/APP,58
18550,B_MOBILE/APP,7
18563,B_MOBILE/APP,64
18576,B_MOBILE/APP,5
18581,B_MOBILE/APP,21
18583,B_MOBILE/APP,8
18584,B_MOBILE/APP,26
18585,B_MOBILE/APP,6
18587,B_MOBILE/APP,41
18597,B_MOBILE/APP,29
18603,D_MOBILE/APP,9
18617,D_MOBILE/APP,3
18623,B_MOBILE/APP,5
18630,B_MOBILE/APP,1
18632,D_MOBILE/APP,1
18637,B_MOBILE/APP,14
18652,B_MOBILE/APP,2
18653,B_MOBILE/APP,14
18654,B_MOBILE/APP,42
18661,B_MOBILE/APP,15
18668,D_MOBILE/APP,1
18670,B_MOBILE/APP,28
18671,B_MOBILE/APP,20
18674,B_MOBILE/APP,3
18676,B_MOBILE/APP,8
18684,D_MOBILE/APP,2
18689,D_MOBILE/APP,1
18693,B_MOBILE/APP,10
18695,B_MOBILE/APP,26
18699,A_MOBILE/APP,1
18700,B_MOBILE/APP,19
18708,D_MOBILE/APP,2
18713,B_MOBILE/APP,7
18714,B_MOBILE/APP,16
18719,B_MOBILE/APP,1
18719,D_MOBILE/APP,1
18720,B_MOBILE/APP,7
18723,D_MOBILE/APP,4
18732,B_MOBILE/APP,3
18733,B_MOBILE/APP,46
18737,B_MOBILE/APP,8
18738,B_MOBILE/APP,1
18742,B_MOBILE/APP,1
18747,B_MOBILE/APP,72
18750,B_MOBILE/APP,7
18752,B_MOBILE/APP,8
18757,B_MOBILE/APP,4
18765,D_MOBILE/APP,2
18766,B_MOBILE/APP,7
18768,B_MOBILE/APP,65
18769,B_MOBILE/APP,24
18772,B_MOBILE/APP,11
18775,B_MOBILE/APP,40
18787,A_MOBILE/APP,45
18787,B_MOBILE/APP,61
18787,D_MOBILE/APP,2
18789,B_MOBILE/APP,12
18794,A_MOBILE/APP,1
18795,B_MOBILE/APP,6
18796,B_MOBILE/APP,6
18799,B_MOBILE/APP,4
18799,D_MOBILE/APP,1
18803,B_MOBILE/APP,33
18804,B_MOBILE/APP,23
18813,B_MOBILE/APP,9
18837,B_MOBILE/APP,9
18847,B_MOBILE/APP,1
18854,B_MOBILE/APP,1
18865,B_MOBILE/APP,14
18872,B_MOBILE/APP,17
18874,B_MOBILE/APP,2
18878,B_MOBILE/APP,9
18881,B_MOBILE/APP,35
18882,B_MOBILE/APP,41
18894,D_MOBILE/APP,2
18896,A_MOBILE/APP,1
18899,B_MOBILE/APP,6
18901,D_MOBILE/APP,5
18902,B_MOBILE/APP,3
18908,B_MOBILE/APP,11
18914,A_MOBILE/APP,5
18915,A_MOBILE/APP,4
18924,B_MOBILE/APP,1
18929,B_MOBILE/APP,31
18931,B_MOBILE/APP,9
18932,A_MOBILE/APP,10
18932,B_MOBILE/APP,1
18949,B_MOBILE/APP,5
18961,B_MOBILE/APP,11
18971,B_MOBILE/APP,10
18977,D_MOBILE/APP,2
18978,B_MOBILE/APP,24
18984,B_MOBILE/APP,20
18991,B_MOBILE/APP,7
18992,B_MOBILE/APP,18
18998,D_MOBILE/APP,2
19001,B_MOBILE/APP,18
19003,A_MOBILE/APP,2
19004,B_MOBILE/APP,18
19016,B_MOBILE/APP,22
19021,B_MOBILE/APP,1
19022,A_MOBILE/APP,1
19027,B_MOBILE/APP,13
19032,B_MOBILE/APP,37
19036,B_MOBILE/APP,34
19040,B_MOBILE/APP,9
19043,B_MOBILE/APP,31
19048,B_MOBILE/APP,1
19049,B_MOBILE/APP,50
19055,B_MOBILE/APP,2
19056,D_MOBILE/APP,4
19057,B_MOBILE/APP,24
19064,B_MOBILE/APP,10
19065,A_MOBILE/APP,2
19065,B_MOBILE/APP,3
19074,B_MOBILE/APP,17
19089,A_MOBILE/APP,9
19095,B_MOBILE/APP,3
19098,B_MOBILE/APP,1
19099,B_MOBILE/APP,11
19101,B_MOBILE/APP,27
19115,D_MOBILE/APP,2
19116,B_MOBILE/APP,10
19123,B_MOBILE/APP,27
19128,B_MOBILE/APP,12
19131,B_MOBILE/APP,2
19134,B_MOBILE/APP,19
19135,B_MOBILE/APP,20
19139,B_MOBILE/APP,25
19148,B_MOBILE/APP,16
19151,D_MOBILE/APP,5
19154,B_MOBILE/APP,22
19157,B_MOBILE/APP,6
19179,D_MOBILE/APP,7
19183,A_MOBILE/APP,1
19184,B_MOBILE/APP,65
19200,B_MOBILE/APP,7
19219,B_MOBILE/APP,3
19233,A_MOBILE/APP,4
19242,B_MOBILE/APP,1
19246,D_MOBILE/APP,5
19248,B_MOBILE/APP,20
19256,B_MOBILE/APP,30
19258,B_MOBILE/APP,28
19262,D_MOBILE/APP,2
19268,D_MOBILE/APP,1
19278,A_MOBILE/APP,1
19285,A_MOBILE/APP,20
19285,B_MOBILE/APP,16
19289,B_MOBILE/APP,12
19293,B_MOBILE/APP,41
19301,B_MOBILE/APP,4
19304,A_MOBILE/APP,8
19308,B_MOBILE/APP,3
19311,B_MOBILE/APP,13
19312,B_MOBILE/APP,142
19313,B_MOBILE/APP,5
19316,B_MOBILE/APP,16
19320,B_MOBILE/APP,19
19323,D_MOBILE/APP,1
19326,A_MOBILE/APP,4
19333,D_MOBILE/APP,5
19341,D_MOBILE/APP,1
19347,B_MOBILE/APP,2
19348,D_MOBILE/APP,4
19350,D_MOBILE/APP,3
19351,B_MOBILE/APP,5
19351,C_MOBILE/APP,1
19353,B_MOBILE/APP,9
19354,D_MOBILE/APP,4
19355,D_MOBILE/APP,1
19360,D_MOBILE/APP,1
19374,B_MOBILE/APP,3
19376,B_MOBILE/APP,1
19377,D_MOBILE/APP,5
19380,D_MOBILE/APP,1
19381,B_MOBILE/APP,5
19382,B_MOBILE/APP,9
00074,B_ONLINEMALL,11
00129,B_ONLINEMALL,1
00210,B_ONLINEMALL,1
00300,B_ONLINEMALL,1
00336,B_ONLINEMALL,16
00344,B_ONLINEMALL,1
00357,C_ONLINEMALL,1
00376,C_ONLINEMALL,1
00403,B_ONLINEMALL,13
00406,B_ONLINEMALL,9
00418,B_ONLINEMALL,1
00524,B_ONLINEMALL,4
00614,B_ONLINEMALL,1
00661,B_ONLINEMALL,37
00662,B_ONLINEMALL,10
00665,B_ONLINEMALL,1
00744,B_ONLINEMALL,8
00744,C_ONLINEMALL,5
00749,B_ONLINEMALL,2
00762,C_ONLINEMALL,9
00843,B_ONLINEMALL,14
00888,B_ONLINEMALL,7
00916,B_ONLINEMALL,1
01012,C_ONLINEMALL,1
01095,B_ONLINEMALL,2
01112,C_ONLINEMALL,1
01123,B_ONLINEMALL,5
01152,B_ONLINEMALL,14
01183,C_ONLINEMALL,6
01241,B_ONLINEMALL,6
01283,B_ONLINEMALL,4
01299,C_ONLINEMALL,1
01319,B_ONLINEMALL,13
01387,B_ONLINEMALL,10
01388,C_ONLINEMALL,1
01481,C_ONLINEMALL,2
01500,C_ONLINEMALL,7
01590,B_ONLINEMALL,3
01676,B_ONLINEMALL,1
01686,B_ONLINEMALL,13
01688,B_ONLINEMALL,5
01710,B_ONLINEMALL,9
01736,B_ONLINEMALL,7
01740,B_ONLINEMALL,5
01742,C_ONLINEMALL,3
01746,B_ONLINEMALL,2
01752,B_ONLINEMALL,3
01757,B_ONLINEMALL,5
01794,B_ONLINEMALL,2
01801,B_ONLINEMALL,1
01835,B_ONLINEMALL,6
01849,C_ONLINEMALL,3
01854,C_ONLINEMALL,5
01871,B_ONLINEMALL,6
01876,B_ONLINEMALL,6
01883,B_ONLINEMALL,3
01905,B_ONLINEMALL,1
01940,B_ONLINEMALL,5
01947,B_ONLINEMALL,12
01950,B_ONLINEMALL,1
01959,B_ONLINEMALL,1
01964,B_ONLINEMALL,4
01994,B_ONLINEMALL,5
02005,B_ONLINEMALL,14
02005,C_ONLINEMALL,1
02020,C_ONLINEMALL,2
02028,B_ONLINEMALL,1
02034,B_ONLINEMALL,29
02067,C_ONLINEMALL,4
02080,B_ONLINEMALL,1
02083,B_ONLINEMALL,10
02093,B_ONLINEMALL,10
02127,C_ONLINEMALL,44
02133,C_ONLINEMALL,4
02142,B_ONLINEMALL,1
02154,B_ONLINEMALL,8
02190,B_ONLINEMALL,1
02255,B_ONLINEMALL,2
02283,B_ONLINEMALL,5
02285,B_ONLINEMALL,16
02298,B_ONLINEMALL,1
02299,B_ONLINEMALL,10
02316,B_ONLINEMALL,9
02318,C_ONLINEMALL,10
02322,B_ONLINEMALL,73
02322,C_ONLINEMALL,2
02334,B_ONLINEMALL,1
02363,C_ONLINEMALL,1
02367,B_ONLINEMALL,1
02370,B_ONLINEMALL,4
02408,B_ONLINEMALL,2
02437,B_ONLINEMALL,1
02441,C_ONLINEMALL,1
02479,B_ONLINEMALL,1
02507,B_ONLINEMALL,1
02515,B_ONLINEMALL,3
02555,B_ONLINEMALL,18
02560,C_ONLINEMALL,5
02563,B_ONLINEMALL,10
02564,B_ONLINEMALL,4
02568,B_ONLINEMALL,3
02582,C_ONLINEMALL,10
02668,C_ONLINEMALL,5
02674,B_ONLINEMALL,1
02743,C_ONLINEMALL,1
02746,B_ONLINEMALL,5
02754,B_ONLINEMALL,5
02769,C_ONLINEMALL,2
02781,B_ONLINEMALL,3
02783,B_ONLINEMALL,11
02803,B_ONLINEMALL,3
02803,C_ONLINEMALL,1
02834,B_ONLINEMALL,3
02883,C_ONLINEMALL,2
02886,C_ONLINEMALL,14
02890,B_ONLINEMALL,2
02890,C_ONLINEMALL,2
02900,B_ONLINEMALL,5
02902,B_ONLINEMALL,10
02935,B_ONLINEMALL,6
02936,B_ONLINEMALL,1
02946,C_ONLINEMALL,9
02960,B_ONLINEMALL,1
02985,C_ONLINEMALL,29
02990,B_ONLINEMALL,6
02995,C_ONLINEMALL,4
03005,C_ONLINEMALL,1
03007,C_ONLINEMALL,29
03012,C_ONLINEMALL,6
03042,C_ONLINEMALL,4
03052,B_ONLINEMALL,7
03053,C_ONLINEMALL,16
03065,C_ONLINEMALL,3
03067,C_ONLINEMALL,4
03083,B_ONLINEMALL,1
03088,B_ONLINEMALL,2
03091,B_ONLINEMALL,6
03110,B_ONLINEMALL,1
03113,B_ONLINEMALL,4
03127,B_ONLINEMALL,4
03127,C_ONLINEMALL,1
03163,B_ONLINEMALL,11
03171,B_ONLINEMALL,1
03172,B_ONLINEMALL,10
03190,C_ONLINEMALL,10
03257,B_ONLINEMALL,1
03276,B_ONLINEMALL,5
03305,B_ONLINEMALL,2
03315,C_ONLINEMALL,17
03316,B_ONLINEMALL,3
03319,B_ONLINEMALL,1
03326,B_ONLINEMALL,11
03333,B_ONLINEMALL,4
03333,C_ONLINEMALL,1
03338,C_ONLINEMALL,4
03358,C_ONLINEMALL,4
03371,C_ONLINEMALL,3
03380,B_ONLINEMALL,16
03382,B_ONLINEMALL,9
03382,C_ONLINEMALL,6
03384,B_ONLINEMALL,5
03387,C_ONLINEMALL,3
03392,B_ONLINEMALL,19
03394,C_ONLINEMALL,6
03410,B_ONLINEMALL,10
03446,B_ONLINEMALL,16
03447,B_ONLINEMALL,2
03456,B_ONLINEMALL,1
03459,C_ONLINEMALL,1
03465,C_ONLINEMALL,2
03473,C_ONLINEMALL,3
03474,B_ONLINEMALL,3
03476,B_ONLINEMALL,3
03478,B_ONLINEMALL,4
03481,B_ONLINEMALL,8
03504,B_ONLINEMALL,5
03506,B_ONLINEMALL,14
03509,B_ONLINEMALL,6
03511,B_ONLINEMALL,1
03522,B_ONLINEMALL,6
03584,C_ONLINEMALL,6
03605,C_ONLINEMALL,25
03613,B_ONLINEMALL,17
03617,B_ONLINEMALL,7
03653,B_ONLINEMALL,1
03659,B_ONLINEMALL,8
03669,C_ONLINEMALL,1
03682,B_ONLINEMALL,1
03692,B_ONLINEMALL,22
03696,C_ONLINEMALL,20
03709,C_ONLINEMALL,2
03716,C_ONLINEMALL,4
03718,C_ONLINEMALL,3
03728,C_ONLINEMALL,40
03733,C_ONLINEMALL,18
03741,B_ONLINEMALL,7
03746,C_ONLINEMALL,1
03754,B_ONLINEMALL,4
03779,B_ONLINEMALL,2
03783,B_ONLINEMALL,1
03788,B_ONLINEMALL,1
03793,C_ONLINEMALL,1
03804,B_ONLINEMALL,6
03821,C_ONLINEMALL,2
03837,B_ONLINEMALL,4
03843,C_ONLINEMALL,3
03903,C_ONLINEMALL,1
03911,B_ONLINEMALL,12
03920,B_ONLINEMALL,1
03922,B_ONLINEMALL,4
03923,B_ONLINEMALL,12
03932,B_ONLINEMALL,5
03939,B_ONLINEMALL,2
03941,C_ONLINEMALL,6
03943,B_ONLINEMALL,20
03947,B_ONLINEMALL,7
03961,C_ONLINEMALL,50
03975,C_ONLINEMALL,4
03980,B_ONLINEMALL,8
03983,B_ONLINEMALL,3
03985,B_ONLINEMALL,1
03987,C_ONLINEMALL,1
03997,B_ONLINEMALL,1
04013,C_ONLINEMALL,1
04019,B_ONLINEMALL,7
04020,B_ONLINEMALL,2
04037,C_ONLINEMALL,1
04044,B_ONLINEMALL,1
04059,B_ONLINEMALL,4
04062,C_ONLINEMALL,4
04063,B_ONLINEMALL,68
04070,B_ONLINEMALL,2
04074,B_ONLINEMALL,22
04083,B_ONLINEMALL,5
04092,B_ONLINEMALL,16
04098,B_ONLINEMALL,12
04105,C_ONLINEMALL,12
04124,B_ONLINEMALL,13
04137,B_ONLINEMALL,7
04142,B_ONLINEMALL,2
04145,B_ONLINEMALL,67
04147,B_ONLINEMALL,2
04149,C_ONLINEMALL,12
04151,C_ONLINEMALL,7
04157,C_ONLINEMALL,74
04164,C_ONLINEMALL,2
04168,B_ONLINEMALL,7
04172,C_ONLINEMALL,5
04180,C_ONLINEMALL,1
04191,B_ONLINEMALL,4
04196,B_ONLINEMALL,4
04208,C_ONLINEMALL,25
04235,C_ONLINEMALL,2
04239,B_ONLINEMALL,9
04245,C_ONLINEMALL,11
04249,B_ONLINEMALL,3
04257,B_ONLINEMALL,6
04270,C_ONLINEMALL,1
04287,B_ONLINEMALL,15
04342,B_ONLINEMALL,1
04365,C_ONLINEMALL,1
04366,B_ONLINEMALL,9
04383,B_ONLINEMALL,3
04389,B_ONLINEMALL,3
04402,B_ONLINEMALL,8
04424,B_ONLINEMALL,1
04426,B_ONLINEMALL,1
04434,B_ONLINEMALL,5
04434,C_ONLINEMALL,1
04436,C_ONLINEMALL,1
04442,B_ONLINEMALL,1
04442,C_ONLINEMALL,1
04455,B_ONLINEMALL,3
04457,B_ONLINEMALL,2
04482,B_ONLINEMALL,4
04489,C_ONLINEMALL,2
04491,B_ONLINEMALL,53
04505,B_ONLINEMALL,2
04524,B_ONLINEMALL,6
04533,C_ONLINEMALL,7
04540,B_ONLINEMALL,3
04556,C_ONLINEMALL,4
04567,B_ONLINEMALL,2
04574,B_ONLINEMALL,2
04590,B_ONLINEMALL,2
04613,C_ONLINEMALL,8
04619,B_ONLINEMALL,6
04631,C_ONLINEMALL,8
04634,C_ONLINEMALL,2
04635,C_ONLINEMALL,2
04643,C_ONLINEMALL,1
04644,C_ONLINEMALL,56
04667,B_ONLINEMALL,1
04671,B_ONLINEMALL,10
04683,C_ONLINEMALL,7
04690,B_ONLINEMALL,1
04691,B_ONLINEMALL,9
04706,B_ONLINEMALL,2
04738,B_ONLINEMALL,6
04756,B_ONLINEMALL,4
04796,B_ONLINEMALL,10
04807,C_ONLINEMALL,40
04817,B_ONLINEMALL,4
04836,C_ONLINEMALL,5
04844,C_ONLINEMALL,2
04846,B_ONLINEMALL,3
04859,B_ONLINEMALL,6
04868,C_ONLINEMALL,12
04871,C_ONLINEMALL,3
04878,B_ONLINEMALL,7
04908,B_ONLINEMALL,13
04911,B_ONLINEMALL,1
04911,C_ONLINEMALL,5
04924,C_ONLINEMALL,1
04934,B_ONLINEMALL,9
04942,B_ONLINEMALL,3
04952,B_ONLINEMALL,2
04956,C_ONLINEMALL,1
04960,B_ONLINEMALL,3
04979,B_ONLINEMALL,7
04983,B_ONLINEMALL,4
04995,B_ONLINEMALL,2
04999,C_ONLINEMALL,3
05042,B_ONLINEMALL,2
05043,B_ONLINEMALL,6
05049,B_ONLINEMALL,1
05055,C_ONLINEMALL,7
05058,B_ONLINEMALL,1
05069,B_ONLINEMALL,40
05081,B_ONLINEMALL,1
05081,C_ONLINEMALL,2
05097,B_ONLINEMALL,12
05119,B_ONLINEMALL,6
05126,B_ONLINEMALL,12
05130,C_ONLINEMALL,4
05133,B_ONLINEMALL,6
05136,B_ONLINEMALL,3
05147,B_ONLINEMALL,8
05162,B_ONLINEMALL,2
05163,B_ONLINEMALL,13
05163,C_ONLINEMALL,1
05183,C_ONLINEMALL,5
05201,C_ONLINEMALL,12
05218,C_ONLINEMALL,4
05229,B_ONLINEMALL,11
05230,B_ONLINEMALL,7
05242,B_ONLINEMALL,2
05245,C_ONLINEMALL,5
05262,B_ONLINEMALL,21
05267,B_ONLINEMALL,2
05284,B_ONLINEMALL,2
05295,B_ONLINEMALL,4
05308,C_ONLINEMALL,1
05324,B_ONLINEMALL,1
05324,C_ONLINEMALL,17
05332,B_ONLINEMALL,5
05358,B_ONLINEMALL,5
05380,B_ONLINEMALL,5
05383,B_ONLINEMALL,16
05383,C_ONLINEMALL,3
05384,B_ONLINEMALL,4
05397,C_ONLINEMALL,4
05405,B_ONLINEMALL,4
05415,C_ONLINEMALL,4
05425,B_ONLINEMALL,1
05428,B_ONLINEMALL,1
05429,C_ONLINEMALL,2
05470,C_ONLINEMALL,1
05477,B_ONLINEMALL,16
05478,B_ONLINEMALL,3
05478,C_ONLINEMALL,16
05479,B_ONLINEMALL,10
05487,B_ONLINEMALL,1
05493,B_ONLINEMALL,4
05502,B_ONLINEMALL,1
05513,B_ONLINEMALL,60
05522,C_ONLINEMALL,2
05528,B_ONLINEMALL,6
05537,B_ONLINEMALL,1
05553,C_ONLINEMALL,1
05554,B_ONLINEMALL,3
05559,B_ONLINEMALL,1
05564,B_ONLINEMALL,1
05564,C_ONLINEMALL,1
05570,B_ONLINEMALL,3
05572,C_ONLINEMALL,1
05574,B_ONLINEMALL,6
05575,C_ONLINEMALL,2
05587,C_ONLINEMALL,1
05588,C_ONLINEMALL,25
05591,B_ONLINEMALL,2
05600,C_ONLINEMALL,1
05605,C_ONLINEMALL,22
05637,B_ONLINEMALL,2
05641,B_ONLINEMALL,7
05669,B_ONLINEMALL,1
05673,B_ONLINEMALL,54
05685,B_ONLINEMALL,29
05717,B_ONLINEMALL,1
05718,B_ONLINEMALL,1
05719,C_ONLINEMALL,2
05720,B_ONLINEMALL,16
05729,B_ONLINEMALL,3
05742,B_ONLINEMALL,6
05748,B_ONLINEMALL,2
05795,C_ONLINEMALL,1
05802,B_ONLINEMALL,2
05814,B_ONLINEMALL,1
05834,B_ONLINEMALL,7
05837,C_ONLINEMALL,6
05852,B_ONLINEMALL,4
05854,B_ONLINEMALL,17
05883,C_ONLINEMALL,48
05905,B_ONLINEMALL,7
05906,B_ONLINEMALL,6
05925,B_ONLINEMALL,1
05942,B_ONLINEMALL,2
05945,B_ONLINEMALL,1
05951,B_ONLINEMALL,10
05961,B_ONLINEMALL,1
05964,C_ONLINEMALL,2
05974,B_ONLINEMALL,77
05980,B_ONLINEMALL,9
05992,C_ONLINEMALL,1
05998,B_ONLINEMALL,1
06019,B_ONLINEMALL,3
06037,B_ONLINEMALL,1
06053,C_ONLINEMALL,14
06057,B_ONLINEMALL,10
06059,B_ONLINEMALL,1
06063,B_ONLINEMALL,3
06085,B_ONLINEMALL,7
06085,C_ONLINEMALL,4
06108,C_ONLINEMALL,26
06116,B_ONLINEMALL,1
06137,C_ONLINEMALL,2
06140,B_ONLINEMALL,3
06140,C_ONLINEMALL,1
06143,C_ONLINEMALL,2
06145,B_ONLINEMALL,2
06175,B_ONLINEMALL,7
06180,B_ONLINEMALL,4
06197,B_ONLINEMALL,10
06209,C_ONLINEMALL,1
06212,B_ONLINEMALL,3
06239,C_ONLINEMALL,3
06253,B_ONLINEMALL,3
06262,B_ONLINEMALL,2
06270,C_ONLINEMALL,1
06273,B_ONLINEMALL,5
06292,B_ONLINEMALL,5
06292,C_ONLINEMALL,1
06304,B_ONLINEMALL,7
06312,B_ONLINEMALL,2
06318,B_ONLINEMALL,1
06320,B_ONLINEMALL,10
06321,B_ONLINEMALL,3
06324,C_ONLINEMALL,2
06330,B_ONLINEMALL,120
06334,B_ONLINEMALL,4
06336,B_ONLINEMALL,8
06355,C_ONLINEMALL,1
06364,B_ONLINEMALL,17
06367,B_ONLINEMALL,12
06393,B_ONLINEMALL,1
06396,C_ONLINEMALL,3
06397,C_ONLINEMALL,18
06398,B_ONLINEMALL,2
06404,B_ONLINEMALL,3
06427,C_ONLINEMALL,21
06445,B_ONLINEMALL,8
06455,B_ONLINEMALL,3
06467,C_ONLINEMALL,11
06472,C_ONLINEMALL,5
06484,B_ONLINEMALL,3
06493,B_ONLINEMALL,1
06503,C_ONLINEMALL,1
06522,B_ONLINEMALL,3
06527,B_ONLINEMALL,6
06537,B_ONLINEMALL,1
06544,C_ONLINEMALL,25
06552,B_ONLINEMALL,2
06560,C_ONLINEMALL,8
06565,B_ONLINEMALL,8
06571,B_ONLINEMALL,3
06579,B_ONLINEMALL,1
06588,B_ONLINEMALL,1
06599,B_ONLINEMALL,1
06603,B_ONLINEMALL,12
06610,C_ONLINEMALL,1
06611,C_ONLINEMALL,4
06628,C_ONLINEMALL,4
06643,B_ONLINEMALL,3
06646,B_ONLINEMALL,5
06651,B_ONLINEMALL,22
06654,C_ONLINEMALL,11
06667,C_ONLINEMALL,1
06669,B_ONLINEMALL,3
06684,C_ONLINEMALL,6
06691,B_ONLINEMALL,1
06700,B_ONLINEMALL,12
06722,B_ONLINEMALL,8
06726,B_ONLINEMALL,1
06726,C_ONLINEMALL,1
06727,B_ONLINEMALL,1
06734,B_ONLINEMALL,4
06742,B_ONLINEMALL,1
06743,B_ONLINEMALL,23
06744,B_ONLINEMALL,1
06771,B_ONLINEMALL,4
06786,B_ONLINEMALL,11
06787,B_ONLINEMALL,9
06789,B_ONLINEMALL,2
06793,B_ONLINEMALL,3
06812,B_ONLINEMALL,6
06812,C_ONLINEMALL,3
06814,B_ONLINEMALL,5
06816,B_ONLINEMALL,8
06826,B_ONLINEMALL,3
06831,B_ONLINEMALL,1
06834,B_ONLINEMALL,5
06834,C_ONLINEMALL,10
06842,C_ONLINEMALL,1
06872,C_ONLINEMALL,1
06895,C_ONLINEMALL,2
06897,B_ONLINEMALL,1
06905,B_ONLINEMALL,8
06911,B_ONLINEMALL,8
06923,B_ONLINEMALL,12
06928,B_ONLINEMALL,2
06933,B_ONLINEMALL,4
06941,C_ONLINEMALL,1
06956,C_ONLINEMALL,1
06966,B_ONLINEMALL,4
06972,C_ONLINEMALL,4
06979,B_ONLINEMALL,2
06981,B_ONLINEMALL,1
06984,B_ONLINEMALL,1
06986,B_ONLINEMALL,8
06994,C_ONLINEMALL,2
07000,C_ONLINEMALL,2
07003,B_ONLINEMALL,2
07007,B_ONLINEMALL,1
07008,C_ONLINEMALL,2
07014,C_ONLINEMALL,23
07023,C_ONLINEMALL,9
07026,B_ONLINEMALL,2
07033,C_ONLINEMALL,17
07049,B_ONLINEMALL,1
07050,B_ONLINEMALL,4
07054,B_ONLINEMALL,3
07061,C_ONLINEMALL,1
07064,B_ONLINEMALL,1
07064,C_ONLINEMALL,1
07070,C_ONLINEMALL,3
07077,B_ONLINEMALL,5
07147,B_ONLINEMALL,3
07166,B_ONLINEMALL,4
07174,B_ONLINEMALL,3
07184,B_ONLINEMALL,2
07192,B_ONLINEMALL,3
07213,C_ONLINEMALL,1
07216,B_ONLINEMALL,1
07224,B_ONLINEMALL,3
07225,B_ONLINEMALL,2
07225,C_ONLINEMALL,1
07228,B_ONLINEMALL,8
07230,C_ONLINEMALL,19
07246,B_ONLINEMALL,33
07247,B_ONLINEMALL,2
07252,B_ONLINEMALL,6
07253,B_ONLINEMALL,4
07266,C_ONLINEMALL,1
07298,B_ONLINEMALL,1
07310,B_ONLINEMALL,6
07312,B_ONLINEMALL,6
07313,C_ONLINEMALL,22
