cusID,partner,competitor,useDate
15322,A,A02,201502
15322,A,A02,201504
15322,C,C03,201509
15324,A,A01,201502
15324,A,A01,201506
15324,A,A01,201509
15324,B,B01,201508
15324,B,B02,201504
15324,C,C03,201511
15325,B,B01,201503
15325,B,B01,201510
15328,B,B02,201501
15328,B,B02,201510
15328,B,B02,201512
15335,B,B01,201501
15335,B,B01,201503
15335,B,B01,201508
15335,B,B01,201509
15335,B,B02,201502
15335,B,B02,201504
15335,B,B02,201508
15335,C,C03,201503
15340,A,A01,201505
15340,A,A01,201509
15340,A,A02,201508
15340,A,A02,201509
15340,A,A02,201512
15346,B,B02,201502
15346,B,B02,201507
15346,B,B02,201512
15354,A,A01,201512
15354,B,B01,201501
15354,B,B01,201507
15354,B,B01,201508
15354,B,B01,201512
15354,B,B02,201503
15354,B,B02,201509
15354,C,C03,201503
15360,A,A02,201501
15361,B,B01,201508
15361,B,B01,201511
15361,B,B01,201512
15361,B,B02,201502
15361,B,B02,201508
15361,B,B02,201510
15361,B,B02,201511
15361,B,B02,201512
15361,C,C02,201501
15361,C,C02,201502
15361,C,C02,201503
15361,C,C02,201509
15361,C,C02,201510
15367,A,A01,201501
15367,A,A01,201504
15367,A,A01,201505
15367,A,A01,201510
15367,A,A01,201511
15367,A,A01,201512
15370,C,C02,201504
15373,B,B01,201503
15373,B,B01,201504
15373,B,B01,201506
15373,B,B01,201507
15373,B,B01,201508
15373,B,B01,201509
15373,B,B01,201510
15373,B,B01,201511
15373,B,B01,201512
15373,B,B02,201502
15373,B,B02,201503
15373,B,B02,201505
15373,B,B02,201506
15373,B,B02,201507
15373,B,B02,201508
15373,B,B02,201509
15373,B,B02,201511
15373,B,B02,201512
15381,B,B02,201501
15382,A,A01,201512
15386,B,B01,201512
15386,B,B02,201510
15386,C,C02,201505
15386,C,C03,201501
15391,A,A01,201508
15397,A,A01,201501
15397,A,A01,201502
15397,A,A01,201509
15397,A,A02,201501
15397,A,A02,201509
15397,A,A02,201510
15397,A,A02,201511
15397,B,B01,201510
15397,B,B01,201512
15397,B,B02,201502
15397,C,C03,201501
15397,C,C03,201502
15397,C,C03,201503
15397,C,C03,201509
15397,C,C03,201511
15399,A,A01,201510
15399,B,B01,201508
15399,C,C02,201506
15399,C,C02,201508
15399,C,C02,201509
15399,C,C03,201510
15400,B,B02,201505
15404,B,B01,201501
15404,B,B01,201502
15404,B,B01,201503
15404,B,B01,201504
15404,B,B01,201505
15404,B,B01,201506
15404,B,B01,201507
15404,B,B01,201508
15404,B,B01,201509
15404,B,B01,201510
15404,B,B01,201511
15404,B,B01,201512
15404,B,B02,201510
15404,C,C03,201501
15404,C,C03,201502
15404,C,C03,201503
15404,C,C03,201505
15404,C,C03,201508
15404,C,C03,201509
15406,B,B02,201508
15410,B,B01,201504
15410,B,B01,201505
15410,B,B01,201508
15410,B,B01,201509
15410,B,B01,201510
15410,B,B02,201505
15410,B,B02,201511
15410,C,C03,201510
15410,C,C03,201512
15413,B,B02,201511
15414,B,B02,201501
15414,B,B02,201504
15427,B,B01,201506
15427,B,B01,201507
15427,B,B01,201508
15427,B,B01,201509
15427,B,B02,201507
15431,B,B01,201507
15432,B,B01,201505
15441,B,B01,201510
15444,A,A01,201507
15444,A,A01,201508
15444,A,A01,201510
15444,A,A01,201511
15444,A,A01,201512
15444,B,B02,201503
15444,B,B02,201506
15444,B,B02,201507
15444,B,B02,201510
15447,C,C03,201501
15448,A,A01,201502
15448,B,B01,201502
15448,B,B01,201508
15448,B,B02,201503
15448,B,B02,201505
15452,B,B01,201507
15452,C,C03,201502
15452,C,C03,201504
15452,C,C03,201508
15456,B,B01,201508
15462,C,C03,201508
15466,B,B01,201508
15466,B,B02,201503
15466,B,B02,201504
15466,B,B02,201505
15466,B,B02,201506
15466,B,B02,201507
15466,B,B02,201508
15466,B,B02,201509
15466,B,B02,201510
15466,B,B02,201511
15466,B,B02,201512
15468,A,A02,201502
15468,A,A02,201503
15468,C,C02,201507
15469,B,B01,201505
15469,B,B01,201506
15474,A,A02,201504
15475,B,B02,201510
15475,B,B02,201512
15478,B,B01,201509
15478,B,B01,201510
15478,B,B02,201504
15479,B,B02,201502
15479,B,B02,201511
15485,A,A01,201505
15488,B,B02,201507
15488,C,C02,201502
15493,B,B01,201503
15493,C,C03,201501
15498,B,B01,201501
15498,B,B01,201503
15498,B,B01,201504
15498,B,B01,201507
15502,A,A01,201503
15502,A,A01,201504
15502,A,A01,201507
15502,A,A02,201501
15502,A,A02,201503
15502,A,A02,201509
15502,A,A02,201510
15502,A,A02,201511
15502,A,A02,201512
15502,B,B01,201510
15506,A,A01,201503
15506,A,A02,201502
15506,A,A02,201503
15506,A,A02,201504
15506,A,A02,201505
15506,A,A02,201506
15506,A,A02,201507
15506,A,A02,201510
15506,B,B01,201503
15506,B,B02,201502
15506,B,B02,201504
15506,B,B02,201505
15506,B,B02,201507
15506,B,B02,201508
15506,B,B02,201509
15506,B,B02,201510
15506,B,B02,201512
15511,A,A01,201501
15511,B,B01,201508
15517,B,B02,201504
15518,B,B02,201501
15518,B,B02,201506
15518,B,B02,201507
15520,C,C03,201501
15520,C,C03,201507
15520,C,C03,201511
15524,B,B02,201503
15524,C,C01,201501
15524,C,C01,201503
15524,C,C01,201510
15528,B,B01,201511
15530,B,B01,201505
15530,B,B02,201502
15530,B,B02,201505
15530,B,B02,201506
15530,B,B02,201508
15530,B,B02,201509
15530,B,B02,201510
15538,B,B01,201506
15538,B,B01,201508
15538,B,B01,201510
15538,B,B02,201506
15538,B,B02,201508
15539,A,A02,201508
15539,B,B01,201503
15539,B,B01,201506
15539,B,B01,201511
15543,B,B01,201504
15543,B,B01,201506
15545,A,A01,201509
15545,A,A01,201510
15545,B,B01,201505
15545,B,B02,201503
15545,B,B02,201504
15545,B,B02,201505
15545,C,C03,201506
15549,A,A01,201503
15549,A,A01,201505
15549,A,A01,201508
15549,B,B01,201502
15549,B,B01,201507
15549,B,B01,201508
15549,B,B01,201511
15549,B,B01,201512
15549,B,B02,201502
15550,A,A01,201510
15560,A,A02,201501
15560,A,A02,201511
15570,B,B02,201502
15570,B,B02,201507
15570,B,B02,201508
15570,B,B02,201509
15570,B,B02,201511
15574,A,A02,201512
15574,B,B02,201512
15578,B,B02,201512
15578,C,C03,201509
15578,C,C03,201510
15578,C,C03,201511
15578,C,C03,201512
15579,A,A02,201503
15579,B,B01,201508
15579,B,B02,201505
15579,B,B02,201507
15579,B,B02,201508
15579,C,C03,201503
15579,C,C03,201509
15585,B,B01,201512
15595,A,A02,201512
15601,C,C01,201507
15601,C,C01,201508
15601,C,C01,201509
15601,C,C01,201511
15601,C,C01,201512
15603,B,B01,201507
15603,B,B02,201511
15603,C,C01,201504
15603,C,C01,201510
15603,C,C01,201511
15603,C,C03,201505
15606,A,A02,201501
15606,A,A02,201502
15606,A,A02,201504
15606,A,A02,201505
15606,A,A02,201506
15606,A,A02,201507
15606,A,A02,201508
15606,A,A02,201509
15606,A,A02,201510
15606,A,A02,201511
15606,A,A02,201512
15606,B,B02,201502
15606,B,B02,201505
15606,B,B02,201512
15607,A,A02,201504
15609,B,B02,201501
15609,B,B02,201507
15613,B,B02,201503
15615,A,A02,201512
15617,A,A01,201512
15621,B,B01,201509
15622,A,A01,201512
15622,B,B01,201501
15622,B,B01,201502
15622,B,B01,201503
15622,B,B01,201504
15622,B,B01,201505
15622,B,B01,201506
15622,B,B01,201507
15622,B,B01,201508
15622,B,B01,201509
15622,B,B01,201510
15622,B,B01,201511
15622,B,B01,201512
15622,B,B02,201510
15622,C,C01,201506
15622,C,C03,201502
15622,C,C03,201503
15622,C,C03,201504
15622,C,C03,201505
15622,C,C03,201506
15626,A,A02,201501
15626,B,B01,201504
15628,B,B02,201511
15630,A,A02,201501
15630,A,A02,201506
15630,A,A02,201507
15637,A,A01,201502
15637,A,A01,201503
15638,A,A02,201507
15638,A,A02,201508
15638,B,B02,201508
15639,A,A02,201501
15639,A,A02,201505
15639,B,B02,201504
15646,B,B01,201506
15647,B,B01,201501
15647,B,B02,201506
15647,C,C03,201503
15651,A,A01,201510
15656,B,B01,201504
15663,B,B01,201505
15663,B,B01,201507
15663,B,B01,201509
15663,B,B02,201501
15663,B,B02,201504
15665,A,A02,201508
15665,A,A02,201512
15665,B,B02,201501
15665,B,B02,201502
15665,B,B02,201504
15665,B,B02,201505
15665,B,B02,201506
15665,B,B02,201507
15665,B,B02,201508
15665,B,B02,201509
15665,B,B02,201510
15665,B,B02,201511
15665,B,B02,201512
15669,A,A02,201503
15678,B,B01,201511
15678,B,B02,201502
15678,B,B02,201503
15678,B,B02,201504
15678,B,B02,201506
15678,B,B02,201507
15678,B,B02,201509
15678,B,B02,201511
15678,B,B02,201512
15678,C,C03,201503
15678,C,C03,201507
15678,C,C03,201510
15678,C,C03,201512
15679,A,A01,201507
15679,B,B01,201507
15679,B,B01,201512
15679,C,C03,201504
15679,C,C03,201505
15679,C,C03,201506
15679,C,C03,201507
15679,C,C03,201509
15679,C,C03,201510
15679,C,C03,201512
15685,A,A01,201508
15685,A,A02,201504
15685,A,A02,201505
15685,A,A02,201506
15685,A,A02,201507
15685,A,A02,201509
15685,A,A02,201510
15685,A,A02,201512
15685,B,B02,201505
15685,B,B02,201509
15685,B,B02,201511
15690,C,C01,201507
15692,B,B01,201508
15695,A,A01,201507
15695,A,A02,201508
15695,A,A02,201511
15695,A,A02,201512
15695,B,B01,201507
15697,A,A01,201511
15702,B,B01,201503
15702,B,B01,201506
15702,B,B01,201509
15702,B,B01,201510
15702,B,B01,201511
15702,B,B02,201509
15708,B,B01,201502
15708,B,B01,201503
15708,B,B01,201504
15708,B,B01,201505
15708,B,B01,201506
15708,B,B01,201509
15708,B,B01,201511
15708,B,B01,201512
15708,B,B02,201502
15708,B,B02,201503
15708,B,B02,201506
15708,B,B02,201507
15708,B,B02,201508
15708,B,B02,201511
15709,B,B01,201510
15719,C,C03,201508
15719,C,C03,201510
15720,B,B01,201509
15720,B,B02,201502
15723,B,B01,201503
15739,A,A02,201508
15739,B,B01,201501
15739,B,B01,201504
15739,B,B01,201510
15739,B,B01,201512
15742,B,B01,201501
15743,B,B01,201511
15753,C,C01,201504
15755,A,A01,201503
15755,A,A02,201503
15755,A,A02,201505
15755,A,A02,201506
15755,B,B02,201501
15757,B,B02,201503
15757,B,B02,201505
15757,B,B02,201507
15766,B,B01,201502
15766,B,B01,201503
15766,B,B01,201511
15766,B,B01,201512
15766,B,B02,201502
15766,B,B02,201506
15766,B,B02,201507
15766,B,B02,201509
15767,A,A01,201505
15767,A,A01,201511
15767,A,A01,201512
15767,C,C03,201512
15775,A,A02,201508
15775,A,A02,201510
15775,A,A02,201511
15775,B,B01,201507
15775,B,B01,201508
15775,B,B01,201509
15775,B,B01,201510
15775,B,B01,201511
15775,B,B01,201512
15775,B,B02,201508
15775,B,B02,201510
15775,B,B02,201511
15775,B,B02,201512
15775,C,C03,201501
15775,C,C03,201508
15775,C,C03,201510
15775,C,C03,201511
15776,B,B01,201501
15776,B,B01,201504
15776,B,B01,201505
15776,B,B01,201506
15776,B,B01,201507
15776,B,B01,201508
15776,B,B01,201509
15776,B,B01,201510
15776,B,B01,201512
15783,B,B02,201508
15786,B,B01,201501
15786,B,B01,201503
15786,B,B01,201510
15788,B,B01,201503
15788,B,B01,201507
15788,B,B01,201508
15792,C,C03,201511
15799,A,A01,201503
15799,A,A01,201504
15799,B,B02,201512
15802,B,B01,201502
15805,B,B01,201511
15805,B,B01,201512
15807,B,B01,201501
15807,B,B01,201503
15807,B,B02,201504
15807,B,B02,201505
15807,C,C03,201501
15807,C,C03,201502
15808,B,B02,201505
15813,B,B01,201512
15813,C,C03,201509
15813,C,C03,201511
15825,C,C03,201501
15825,C,C03,201504
15827,B,B01,201506
15827,B,B02,201501
15827,B,B02,201507
15834,B,B01,201503
15834,B,B01,201507
15834,B,B02,201506
15834,B,B02,201509
15834,B,B02,201511
15834,B,B02,201512
15835,B,B01,201512
15837,B,B01,201503
15837,B,B01,201506
15838,B,B01,201508
15844,B,B02,201504
15844,B,B02,201507
15844,B,B02,201510
15844,C,C03,201501
15844,C,C03,201502
15844,C,C03,201505
15844,C,C03,201506
15844,C,C03,201508
15844,C,C03,201512
15845,B,B02,201510
15848,A,A01,201504
15848,A,A01,201512
15848,B,B01,201506
15848,B,B02,201502
15848,B,B02,201507
15848,B,B02,201510
15848,B,B02,201511
15849,A,A01,201501
15849,A,A01,201503
15849,A,A01,201504
15849,A,A01,201505
15849,A,A01,201507
15849,A,A01,201508
15849,A,A01,201509
15849,A,A02,201508
15849,A,A02,201509
15849,A,A02,201510
15849,B,B01,201507
15849,C,C03,201503
15849,C,C03,201512
15863,B,B01,201504
15863,C,C01,201508
15863,C,C01,201509
15865,A,A01,201501
15865,A,A01,201503
15865,A,A01,201505
15865,A,A01,201506
15865,A,A01,201507
15865,A,A01,201508
15865,A,A01,201509
15865,A,A01,201512
15865,A,A02,201501
15865,A,A02,201504
15865,A,A02,201505
15865,A,A02,201508
15865,A,A02,201512
15865,B,B01,201502
15865,B,B01,201503
15865,B,B01,201506
15865,B,B01,201507
15870,B,B01,201511
15870,C,C01,201511
15874,A,A01,201504
15874,B,B02,201501
15874,B,B02,201502
15874,B,B02,201503
15874,B,B02,201504
15874,B,B02,201507
15878,B,B02,201502
15878,B,B02,201503
15878,B,B02,201505
15878,B,B02,201506
15878,B,B02,201507
15878,B,B02,201511
15878,B,B02,201512
15883,B,B01,201506
15883,C,C01,201506
15883,C,C01,201511
15883,C,C01,201512
15883,C,C03,201501
15883,C,C03,201506
15885,C,C01,201512
15887,A,A01,201501
15887,B,B01,201507
15887,B,B02,201509
15893,B,B02,201502
15896,A,A01,201501
15896,A,A02,201503
15896,A,A02,201507
15896,B,B01,201510
15896,B,B02,201503
15896,C,C03,201510
15907,C,C03,201503
15907,C,C03,201508
15907,C,C03,201510
15911,A,A01,201503
15914,C,C03,201512
15920,A,A02,201502
15920,B,B01,201503
15920,B,B01,201504
15920,B,B01,201507
15920,B,B01,201508
15925,B,B02,201509
15925,B,B02,201510
15927,A,A02,201512
15927,B,B01,201503
15927,C,C03,201502
15930,B,B01,201511
15931,B,B01,201509
15931,B,B01,201512
15935,A,A02,201511
15935,B,B01,201511
15935,B,B01,201512
15935,B,B02,201511
15946,B,B01,201510
15949,B,B02,201508
15951,A,A01,201501
15951,A,A01,201503
15951,A,A01,201509
15951,A,A01,201511
15951,A,A01,201512
15951,A,A02,201502
15951,A,A02,201503
15951,A,A02,201504
15951,A,A02,201505
15951,A,A02,201506
15951,A,A02,201507
15951,A,A02,201508
15951,A,A02,201510
15951,A,A02,201511
15951,B,B01,201504
15951,B,B01,201505
15951,B,B01,201506
15951,B,B01,201507
15951,B,B01,201508
15951,B,B01,201509
15951,B,B01,201510
15951,B,B01,201511
15951,B,B01,201512
15951,C,C03,201509
15954,C,C02,201505
15954,C,C02,201508
15954,C,C02,201509
15954,C,C02,201511
15954,C,C02,201512
15955,B,B01,201501
15957,B,B02,201512
15958,A,A02,201511
15968,A,A02,201509
15968,B,B02,201509
15969,A,A01,201502
15969,A,A01,201504
15969,A,A01,201505
15969,A,A01,201506
15969,A,A01,201507
15969,A,A01,201508
15969,A,A01,201509
15969,A,A01,201510
15969,A,A01,201511
15969,A,A01,201512
15969,C,C02,201502
15969,C,C03,201502
15974,A,A02,201509
15975,A,A02,201501
15975,B,B01,201506
15975,B,B02,201506
15978,A,A01,201509
15984,A,A02,201506
15992,A,A02,201510
15992,B,B01,201502
15992,C,C03,201501
15992,C,C03,201511
15994,A,A02,201510
15994,A,A02,201512
15994,B,B01,201504
15994,B,B01,201505
15994,B,B01,201507
15994,B,B01,201512
16000,B,B01,201501
16000,B,B02,201507
16003,C,C03,201504
16003,C,C03,201505
16003,C,C03,201506
16003,C,C03,201508
16003,C,C03,201509
16003,C,C03,201512
16005,B,B02,201503
16005,B,B02,201508
16005,B,B02,201510
16005,B,B02,201512
16006,B,B01,201507
16008,B,B01,201507
16008,B,B01,201508
16008,B,B01,201510
16014,A,A01,201505
16014,A,A01,201510
16020,B,B02,201509
16024,A,A01,201503
16024,A,A02,201510
16024,A,A02,201511
16024,A,A02,201512
16024,B,B01,201503
16025,A,A02,201510
16025,B,B02,201510
16025,B,B02,201511
16033,C,C03,201501
16033,C,C03,201505
16033,C,C03,201507
16037,B,B01,201501
16037,B,B01,201502
16037,B,B01,201503
16037,B,B01,201504
16037,B,B01,201505
16037,B,B01,201506
16037,B,B01,201509
16037,B,B01,201510
16037,B,B01,201511
16037,B,B02,201503
16037,B,B02,201504
16037,B,B02,201505
16038,B,B02,201504
16042,C,C03,201505
16043,A,A02,201502
16043,A,A02,201505
16043,A,A02,201506
16043,A,A02,201509
16043,B,B02,201502
16044,A,A01,201502
16044,A,A01,201503
16044,C,C01,201506
16052,B,B02,201509
16068,A,A01,201507
16068,A,A01,201508
16068,A,A01,201510
16074,B,B02,201509
16074,B,B02,201510
16074,B,B02,201511
16076,A,A02,201510
16076,B,B02,201508
16076,B,B02,201511
16078,B,B01,201508
16078,B,B01,201510
16078,B,B01,201512
16080,B,B02,201507
16080,C,C02,201507
16080,C,C02,201512
16080,C,C03,201504
16080,C,C03,201507
16080,C,C03,201512
16081,A,A01,201512
16085,A,A02,201511
16091,B,B01,201505
16091,C,C02,201505
16091,C,C02,201506
16091,C,C02,201510
16091,C,C02,201511
16091,C,C02,201512
16094,B,B01,201503
16094,B,B01,201505
16094,B,B02,201503
16094,B,B02,201505
16094,B,B02,201506
16094,C,C01,201506
16096,A,A02,201508
16098,A,A01,201509
16101,B,B01,201510
16101,B,B02,201511
16101,B,B02,201512
16108,B,B01,201507
16110,B,B01,201512
16113,C,C02,201509
16115,A,A01,201512
16117,A,A02,201505
16117,B,B02,201505
16119,B,B01,201507
16122,B,B01,201502
16122,B,B01,201503
16122,B,B01,201505
16123,C,C01,201504
16123,C,C01,201506
16123,C,C01,201508
16124,B,B02,201512
16130,A,A01,201501
16130,A,A01,201504
16130,A,A01,201505
16130,A,A02,201503
16130,A,A02,201506
16130,A,A02,201507
16130,B,B01,201508
16131,A,A01,201512
16149,A,A02,201510
16151,B,B01,201501
16151,B,B01,201504
16151,B,B01,201508
16151,C,C03,201506
16151,C,C03,201507
16151,C,C03,201511
16151,C,C03,201512
16152,B,B01,201512
16152,C,C01,201508
16157,A,A02,201501
16157,A,A02,201504
16157,A,A02,201507
16157,B,B01,201501
16157,B,B01,201502
16157,B,B01,201503
16157,B,B01,201504
16157,B,B01,201505
16157,B,B01,201506
16157,B,B01,201507
16157,B,B01,201508
16157,B,B01,201509
16157,B,B01,201510
16157,B,B01,201511
16157,B,B02,201501
16157,B,B02,201502
16157,B,B02,201503
16157,B,B02,201508
16157,C,C01,201504
16157,C,C01,201506
16157,C,C01,201507
16157,C,C01,201508
16157,C,C01,201509
16157,C,C01,201512
16157,C,C02,201501
16157,C,C02,201506
16157,C,C02,201510
16158,A,A01,201502
16158,B,B02,201508
16162,A,A01,201506
16164,A,A02,201503
16164,A,A02,201509
16164,A,A02,201512
16166,A,A02,201512
16166,B,B01,201511
16166,B,B02,201504
16166,B,B02,201511
16166,B,B02,201512
16166,C,C03,201512
16186,A,A01,201501
16186,A,A02,201512
16186,B,B01,201509
16186,C,C01,201509
16186,C,C01,201511
16189,A,A01,201502
16189,B,B02,201503
16189,C,C03,201505
16194,C,C03,201501
16196,B,B01,201502
16196,C,C03,201502
16196,C,C03,201503
16196,C,C03,201504
16196,C,C03,201506
16197,A,A01,201506
16197,B,B01,201505
16197,B,B01,201506
16197,B,B01,201509
16197,C,C03,201507
16197,C,C03,201511
16197,C,C03,201512
16200,B,B02,201505
16201,A,A01,201510
16201,A,A02,201512
16201,B,B01,201510
16201,B,B02,201503
16203,B,B02,201501
16205,B,B01,201503
16205,B,B01,201508
16205,B,B01,201509
16205,B,B01,201510
16207,A,A01,201510
16207,B,B01,201507
16207,C,C03,201502
16209,A,A02,201510
16218,B,B01,201512
16218,B,B02,201501
16226,A,A01,201501
16226,A,A01,201508
16226,A,A02,201501
16226,A,A02,201502
16226,A,A02,201503
16226,A,A02,201504
16226,A,A02,201510
16226,A,A02,201511
16226,C,C03,201507
16226,C,C03,201509
16226,C,C03,201512
16231,A,A02,201512
16234,B,B01,201502
16234,B,B01,201503
16234,B,B01,201506
16234,B,B01,201509
16234,B,B01,201510
16234,B,B01,201511
16234,B,B01,201512
16234,B,B02,201503
16234,B,B02,201506
16234,B,B02,201509
16234,B,B02,201510
16236,C,C01,201511
16245,C,C01,201501
16245,C,C01,201503
16245,C,C01,201512
16253,B,B01,201506
16253,B,B01,201507
16257,A,A01,201503
16264,B,B01,201501
16264,B,B01,201502
16264,B,B01,201503
16264,B,B01,201505
16264,B,B01,201507
16264,B,B01,201508
16264,B,B01,201509
16269,A,A02,201511
16269,B,B01,201512
16275,A,A01,201501
16275,A,A01,201508
16275,B,B01,201501
16275,B,B01,201502
16275,B,B01,201503
16275,B,B01,201505
16275,B,B01,201507
16275,B,B01,201509
16277,A,A01,201501
16277,A,A01,201505
16277,A,A02,201506
16292,A,A02,201512
16292,C,C02,201512
16297,B,B01,201507
16297,B,B01,201508
16301,B,B01,201502
16301,B,B01,201504
16301,B,B01,201511
16301,B,B01,201512
16301,B,B02,201508
16301,B,B02,201511
16301,B,B02,201512
16301,C,C01,201508
16301,C,C01,201509
16301,C,C01,201511
16301,C,C01,201512
16304,A,A01,201507
16304,A,A01,201511
16304,B,B01,201507
16304,B,B01,201510
16304,B,B01,201511
16304,B,B01,201512
16308,A,A02,201507
16308,B,B01,201506
16309,A,A01,201507
16309,A,A02,201512
16309,B,B01,201502
16309,B,B01,201503
16309,B,B01,201504
16309,B,B01,201505
16309,B,B01,201506
16309,B,B01,201507
16309,B,B01,201508
16309,B,B01,201509
16309,B,B01,201510
16309,B,B01,201511
16309,B,B01,201512
16313,B,B01,201501
16313,B,B01,201502
16313,B,B01,201503
16313,B,B01,201504
16315,B,B01,201501
16330,A,A02,201511
16339,B,B01,201503
16354,A,A01,201501
16354,A,A01,201504
16354,A,A01,201505
16354,A,A01,201507
16354,B,B01,201501
16354,B,B01,201502
16354,B,B01,201503
16354,B,B01,201505
16354,B,B01,201506
16354,B,B01,201507
16354,B,B01,201508
16354,C,C01,201508
16354,C,C02,201506
16354,C,C03,201505
16354,C,C03,201509
16354,C,C03,201510
16354,C,C03,201512
16356,A,A01,201504
16356,A,A01,201505
16356,A,A01,201510
16372,B,B01,201505
16375,A,A02,201511
16375,B,B02,201506
16375,B,B02,201507
16375,B,B02,201508
16375,B,B02,201510
16375,C,C01,201509
16376,B,B01,201508
16376,B,B02,201502
16376,B,B02,201503
16376,B,B02,201505
16376,B,B02,201506
16376,B,B02,201508
16376,B,B02,201509
16376,B,B02,201510
16378,B,B01,201508
16383,B,B01,201501
16383,B,B01,201506
16383,B,B02,201502
16383,B,B02,201503
16383,B,B02,201504
16383,B,B02,201505
16383,C,C01,201501
16383,C,C01,201502
16383,C,C01,201503
16383,C,C01,201504
16383,C,C01,201509
16383,C,C01,201512
16384,A,A01,201512
16384,C,C03,201501
16384,C,C03,201504
16384,C,C03,201505
16384,C,C03,201506
16384,C,C03,201507
16384,C,C03,201508
16384,C,C03,201509
16384,C,C03,201510
16384,C,C03,201511
16384,C,C03,201512
16391,B,B01,201501
16391,B,B01,201503
16391,B,B01,201505
16399,A,A01,201506
16399,A,A01,201507
16399,A,A01,201508
16399,A,A02,201507
16399,A,A02,201508
16399,A,A02,201509
16399,C,C03,201502
16399,C,C03,201504
16399,C,C03,201505
16399,C,C03,201506
16399,C,C03,201507
16399,C,C03,201508
16399,C,C03,201509
16399,C,C03,201510
16399,C,C03,201511
16399,C,C03,201512
16405,B,B01,201503
16405,B,B01,201505
16405,B,B01,201511
16413,B,B02,201511
16413,B,B02,201512
16416,B,B01,201510
16422,A,A01,201505
16422,A,A02,201501
16422,A,A02,201502
16422,A,A02,201503
16422,A,A02,201504
16422,A,A02,201507
16422,A,A02,201508
16422,B,B01,201502
16422,B,B01,201512
16422,B,B02,201501
16422,B,B02,201502
16422,B,B02,201503
16422,B,B02,201504
16422,B,B02,201505
16422,B,B02,201506
16422,B,B02,201507
16422,B,B02,201508
16422,B,B02,201509
16422,B,B02,201510
16422,B,B02,201511
16422,B,B02,201512
16428,A,A01,201511
16428,A,A01,201512
16428,C,C02,201508
16428,C,C02,201512
16430,A,A02,201511
16439,B,B01,201506
16451,A,A01,201505
16451,A,A02,201508
16451,A,A02,201510
16451,A,A02,201512
16452,A,A01,201507
16452,A,A01,201508
16452,A,A01,201510
16452,B,B02,201511
16456,A,A02,201502
16456,A,A02,201503
16456,A,A02,201508
16456,A,A02,201510
16458,B,B01,201506
16458,B,B01,201510
16458,B,B01,201512
16458,C,C01,201506
16458,C,C01,201507
16458,C,C01,201508
16458,C,C01,201510
16458,C,C01,201511
16459,B,B02,201502
16459,B,B02,201508
16459,C,C03,201501
16461,B,B01,201501
16461,B,B01,201502
16461,B,B01,201503
16461,B,B01,201504
16461,B,B01,201505
16461,B,B01,201506
16461,B,B01,201507
16461,B,B01,201508
16461,B,B01,201512
16462,A,A01,201508
16462,B,B02,201508
16462,C,C03,201505
16462,C,C03,201506
16462,C,C03,201507
16462,C,C03,201509
16462,C,C03,201510
16462,C,C03,201511
16468,B,B01,201508
16468,B,B01,201511
16470,B,B01,201505
16470,B,B02,201505
16470,B,B02,201510
16470,B,B02,201511
16470,B,B02,201512
16476,A,A01,201501
16476,A,A01,201503
16477,A,A02,201510
16477,B,B01,201501
16477,B,B01,201502
16477,B,B01,201503
16477,B,B01,201504
16477,B,B01,201505
16478,C,C03,201510
16494,A,A01,201502
16494,B,B01,201512
16494,C,C03,201501
16494,C,C03,201502
16494,C,C03,201503
16494,C,C03,201504
16494,C,C03,201505
16494,C,C03,201506
16494,C,C03,201507
16494,C,C03,201508
16494,C,C03,201509
16494,C,C03,201510
16494,C,C03,201511
16494,C,C03,201512
16501,B,B01,201501
16505,A,A01,201508
16505,A,A02,201508
16505,B,B02,201501
16505,B,B02,201510
16506,A,A01,201502
16506,A,A01,201505
16506,A,A01,201506
16506,A,A01,201507
16506,A,A02,201504
16506,A,A02,201505
16506,A,A02,201510
16506,B,B01,201503
16506,B,B01,201505
16506,B,B01,201507
16506,B,B02,201503
16506,B,B02,201507
16506,B,B02,201508
16506,C,C03,201504
16510,B,B02,201509
16510,C,C03,201510
16515,B,B01,201509
16515,B,B01,201512
16515,B,B02,201512
16529,C,C02,201508
16529,C,C02,201510
16529,C,C02,201511
16533,A,A01,201502
16533,A,A01,201505
16533,B,B01,201501
16533,B,B01,201502
16533,B,B01,201503
16533,B,B01,201508
16533,B,B01,201509
16533,B,B01,201510
16533,B,B02,201508
16533,B,B02,201511
16533,C,C03,201504
16533,C,C03,201505
16533,C,C03,201506
16533,C,C03,201507
16533,C,C03,201508
16533,C,C03,201509
16540,B,B01,201502
16540,B,B01,201506
16541,A,A02,201501
16541,A,A02,201503
16541,A,A02,201507
16541,B,B01,201501
16541,B,B01,201502
16541,B,B01,201504
16541,B,B01,201508
16541,B,B01,201509
16541,B,B01,201510
16541,B,B01,201512
16544,B,B01,201511
16544,B,B01,201512
16545,B,B01,201510
16546,A,A02,201511
16546,B,B02,201511
16552,A,A02,201503
16552,A,A02,201504
16552,A,A02,201505
16552,A,A02,201506
16552,B,B01,201503
16552,B,B01,201504
16552,B,B01,201505
16552,B,B01,201506
16553,B,B01,201506
16556,A,A02,201502
16556,A,A02,201508
16556,A,A02,201509
16556,A,A02,201512
16556,B,B01,201511
16556,B,B01,201512
16556,C,C03,201504
16556,C,C03,201505
16556,C,C03,201506
16556,C,C03,201507
16556,C,C03,201508
