partner,cate_1,cate_2,cate_3,cate_2_name,cate_3_name
C,03,0309,C030904,계란류,가공메추리알
C,04,0401,C040101,선어류,가자미
C,04,0401,C040102,선어류,갈치
C,04,0401,C040103,선어류,고등어
C,04,0401,C040104,선어류,꽁치
C,04,0401,C040105,선어류,대구
C,04,0401,C040106,선어류,도미
C,04,0401,C040107,선어류,명태
C,04,0401,C040108,선어류,민어
C,04,0401,C040109,선어류,조기류
C,04,0401,C040110,선어류,삼치
C,04,0401,C040111,선어류,아귀
C,04,0401,C040112,선어류,연어
C,04,0401,C040113,선어류,우럭
C,04,0401,C040114,선어류,은어
C,04,0401,C040115,선어류,임연수
C,04,0401,C040116,선어류,전어
C,04,0401,C040117,선어류,장어
C,04,0401,C040118,선어류,홍어
C,04,0401,C040119,선어류,생선알
C,04,0401,C040120,선어류,오징어
C,04,0401,C040121,선어류,갑오징어
C,04,0401,C040122,선어류,한치
C,04,0401,C040123,선어류,광어회
C,04,0401,C040124,선어류,우럭회
C,04,0401,C040125,선어류,참치회
C,04,0401,C040126,선어류,홍어회
C,04,0401,C040127,선어류,모듬회
C,04,0402,C040201,선어가공,굴비류
C,04,0402,C040202,선어가공,과메기
C,04,0402,C040203,선어가공,코다리
C,04,0402,C040204,선어가공,반건생선류
C,04,0402,C040205,선어가공,굴비선물세트
C,04,0402,C040206,선어가공,반건생선선물세트
C,04,0402,C040207,선어가공,포장고등어
C,04,0402,C040208,선어가공,포장연어
C,04,0402,C040209,선어가공,포장날치알
C,04,0402,C040210,선어가공,포장새우살
C,04,0402,C040211,선어가공,포장해물류
C,04,0402,C040212,선어가공,대구전감
C,04,0402,C040213,선어가공,명태전감
C,04,0402,C040214,선어가공,생선선물세트
C,04,0402,C040215,선어가공,혼합수산선물세트
C,04,0402,C040216,선어가공,즉석젓갈류
C,04,0403,C040301,건어류,국물용건멸치
C,04,0403,C040302,건어류,볶음조림용건멸치
C,04,0403,C040303,건어류,건새우
C,04,0403,C040304,건어류,건홍합
C,04,0403,C040305,건어류,건오징어
C,04,0403,C040306,건어류,어포류
C,04,0403,C040307,건어류,황태/북어류
C,04,0403,C040308,건어류,황태채
C,04,0403,C040309,건어류,마른김
C,04,0403,C040310,건어류,건다시마
C,04,0403,C040311,건어류,건미역
C,04,0404,C040401,건어가공,조미오징어
C,04,0404,C040402,건어가공,훈제/구이오징어
C,04,0404,C040403,건어가공,쥐치포
C,04,0404,C040404,건어가공,원물천연조미료
C,04,0404,C040405,건어가공,조미전장김
C,04,0404,C040406,건어가공,조미도시락김
C,04,0404,C040407,건어가공,김자반/부각/튀각
C,04,0404,C040408,건어가공,멸치선물세트
C,04,0404,C040409,건어가공,김선물세트
C,04,0404,C040410,건어가공,기타건해산물선물세트
C,04,0405,C040501,해물류,낙지
C,04,0405,C040502,해물류,문어
C,04,0405,C040503,해물류,주꾸미
C,04,0405,C040504,해물류,해파리
C,04,0405,C040505,해물류,미더덕류
C,04,0405,C040506,해물류,멍게
C,04,0405,C040507,해물류,해삼
C,04,0405,C040508,해물류,꽃게
C,04,0405,C040509,해물류,대게
C,04,0405,C040510,해물류,홍게
C,04,0405,C040511,해물류,랍스터
C,04,0405,C040512,해물류,킹크랩
C,04,0405,C040513,해물류,새우
C,04,0405,C040514,해물류,개조개
C,04,0405,C040515,해물류,골뱅이
C,04,0405,C040516,해물류,굴
C,04,0405,C040517,해물류,꼬막
C,04,0405,C040518,해물류,대합
C,04,0405,C040519,해물류,모시조개
C,04,0405,C040520,해물류,바지락
C,04,0405,C040521,해물류,생합
C,04,0405,C040522,해물류,소라
C,04,0405,C040523,해물류,재첩
C,04,0405,C040524,해물류,전복
C,04,0405,C040525,해물류,키조개
C,04,0405,C040526,해물류,홍합
C,04,0405,C040527,해물류,우렁이
C,04,0406,C040601,기타수산,기타어류
C,04,0406,C040602,기타수산,기타포장생선
C,04,0406,C040603,기타수산,기타연체류
C,04,0406,C040604,기타수산,기타회
C,04,0406,C040605,기타수산,기타게
C,04,0406,C040606,기타수산,기타조개류
C,05,0501,C050101,국내산우육,한우안심
C,05,0501,C050102,국내산우육,한우등심
C,05,0501,C050103,국내산우육,한우채끝
C,05,0501,C050104,국내산우육,한우목심
C,05,0501,C050105,국내산우육,한우앞다리
C,05,0501,C050106,국내산우육,한우우둔
C,05,0501,C050107,국내산우육,한우설도
C,05,0501,C050108,국내산우육,한우양지
C,05,0501,C050109,국내산우육,한우사태
C,05,0501,C050110,국내산우육,한우갈비
C,05,0501,C050111,국내산우육,한우부산물
C,05,0501,C050112,국내산우육,한우정육
C,05,0501,C050113,국내산우육,한우지육
C,05,0501,C050114,국내산우육,한우선물세트
C,05,0502,C050201,국내산돈육,국산돼지안심
C,05,0502,C050202,국내산돈육,국산돼지등심
C,05,0502,C050203,국내산돈육,국산돼지등심덧살
C,05,0502,C050204,국내산돈육,국산돼지목심
C,05,0502,C050205,국내산돈육,국산돼지앞다리
C,05,0502,C050206,국내산돈육,국산돼지사태
C,05,0502,C050207,국내산돈육,국산돼지항정살
C,05,0502,C050208,국내산돈육,국산돼지뒷다리
C,05,0502,C050209,국내산돈육,국산돼지삼겹살
C,05,0502,C050210,국내산돈육,국산돼지갈매기살
C,05,0502,C050211,국내산돈육,국산돼지등갈비
C,05,0502,C050212,국내산돈육,국산돼지갈비
C,05,0502,C050213,국내산돈육,국산돼지부산물
C,05,0503,C050301,국내산계육,삼계탕용닭
C,05,0503,C050302,국내산계육,볶음탕용닭
C,05,0503,C050303,국내산계육,닭다리
C,05,0503,C050304,국내산계육,닭가슴살
C,05,0503,C050305,국내산계육,닭안심
C,05,0503,C050306,국내산계육,닭아랫날개(윙)
C,05,0503,C050307,국내산계육,닭윗날개(봉)
C,05,0503,C050308,국내산계육,닭근위
C,05,0503,C050309,국내산계육,닭정육
C,05,0503,C050310,국내산계육,오리고기
C,05,0504,C050401,수입우육,미국산소갈비
C,05,0504,C050402,수입우육,미국산소목심
C,05,0504,C050403,수입우육,미국산소등심
C,05,0504,C050404,수입우육,미국산소앞다리
C,05,0504,C050405,수입우육,미국산소양지
C,05,0504,C050406,수입우육,미국산소토시살
C,05,0504,C050407,수입우육,미국산소기타육
C,05,0504,C050408,수입우육,호주산소갈비
C,05,0504,C050409,수입우육,호주산소목심
C,05,0504,C050410,수입우육,호주산소등심
C,05,0504,C050411,수입우육,호주산소채끝
C,05,0504,C050412,수입우육,호주산소안심
C,05,0504,C050413,수입우육,호주산소설도
C,05,0504,C050414,수입우육,호주산소앞다리
C,05,0504,C050415,수입우육,호주산소양지
C,05,0504,C050416,수입우육,호주산소우둔
C,05,0504,C050417,수입우육,호주산소사태
C,05,0504,C050418,수입우육,호주산소안창살
C,05,0504,C050419,수입우육,호주산소토시살
C,05,0504,C050420,수입우육,호주산소기타육
C,05,0504,C050421,수입우육,수입산소갈비
C,05,0504,C050422,수입우육,수입산소목심
C,05,0504,C050423,수입우육,수입산소사태
C,05,0504,C050424,수입우육,수입소고기선물세트
C,05,0505,C050501,수입돈육,수입돼지삼겹살
C,05,0505,C050502,수입돈육,수입돼지목심
C,05,0505,C050503,수입돈육,수입돼지정육
C,05,0506,C050601,기타축산,닭/오리양념육
C,05,0506,C050602,기타축산,돼지양념육
C,05,0506,C050603,기타축산,소양념육
C,05,0506,C050604,기타축산,기타양념육
C,05,0506,C050605,기타축산,돈가스
C,06,0601,C060101,반찬류,즉석김치류
C,06,0601,C060102,반찬류,즉석조림반찬
C,06,0601,C060103,반찬류,즉석절임반찬
C,06,0601,C060104,반찬류,즉석볶음반찬
C,06,0601,C060105,반찬류,즉석무침반찬
C,06,0601,C060106,반찬류,즉석국탕
C,06,0601,C060107,반찬류,즉석나물/부침
C,06,0601,C060108,반찬류,즉석반찬원부재료
C,06,0602,C060201,간편간식,치킨류
C,06,0602,C060202,간편간식,튀김류
C,06,0602,C060203,간편간식,훈제/로스트
C,06,0602,C060204,간편간식,족발
C,06,0602,C060205,간편간식,즉석어묵
C,06,0602,C060206,간편간식,온장조리원부재료
C,06,0603,C060301,식사류,김밥
C,06,0603,C060302,식사류,롤
C,06,0603,C060303,식사류,삼각김밥
C,06,0603,C060304,식사류,초밥류
C,06,0603,C060305,식사류,도시락
C,06,0603,C060306,식사류,샐러드
C,06,0603,C060307,식사류,샌드위치
C,06,0603,C060308,식사류,햄버거
C,06,0603,C060309,식사류,냉장조리원부재료
C,06,0604,C060401,베이커리,식빵
C,06,0604,C060402,베이커리,일반빵
C,06,0604,C060403,베이커리,호빵찐빵
C,06,0604,C060404,베이커리,식빵류
C,06,0604,C060405,베이커리,페스츄리류
C,06,0604,C060406,베이커리,베이커리일반빵
C,06,0604,C060407,베이커리,선물류
C,06,0605,C060501,기타조리식품,한과
C,06,0605,C060502,기타조리식품,피자
C,06,0605,C060503,기타조리식품,기타온장조리
C,06,0605,C060504,기타조리식품,기타냉장조리
C,06,0605,C060505,기타조리식품,요리떡
C,06,0605,C060506,기타조리식품,일반떡
C,07,0701,C070101,우유,일반우유
C,07,0701,C070102,우유,기능성우유
C,07,0701,C070103,우유,가공우유
C,07,0701,C070104,우유,크림/연유
C,07,0702,C070201,발효유,일반요구르트
C,07,0702,C070202,발효유,마시는요구르트
C,07,0702,C070203,발효유,떠먹는요구르트
C,07,0703,C070301,치즈버터,버터/마가린
C,07,0703,C070302,치즈버터,치즈
C,07,0704,C070401,냉장음료,냉장커피차음료
C,07,0704,C070402,냉장음료,냉장과일야채음료
C,07,0704,C070403,냉장음료,냉장곡물견과음료
C,08,0801,C080101,냉장농산,김치류
C,08,0801,C080102,냉장농산,단무지
C,08,0801,C080103,냉장농산,냉장드레싱
C,08,0802,C080201,냉장수산,어묵
C,08,0802,C080202,냉장수산,맛살
C,08,0802,C080203,냉장수산,곤약
C,08,0802,C080204,냉장수산,유부
C,08,0802,C080205,냉장수산,김밥재료세트
C,08,0803,C080301,냉장축산,햄
C,08,0803,C080302,냉장축산,햄선물세트
C,08,0803,C080303,냉장축산,베이컨
C,08,0803,C080304,냉장축산,소시지
C,09,0901,C090101,아이스크림,바아이스크림
C,09,0901,C090102,아이스크림,튜브아이스크림
C,09,0901,C090103,아이스크림,콘아이스크림
C,09,0901,C090104,아이스크림,모나카
C,09,0901,C090105,아이스크림,컵아이스크림
C,09,0901,C090106,아이스크림,홈아이스크림
C,09,0901,C090107,아이스크림,아이스크림케이크
C,09,0901,C090108,아이스크림,얼음
C,09,0902,C090201,만두,냉동만두
C,10,1001,C100101,냉장간식MS,푸딩/젤리
C,10,1001,C100102,냉장간식MS,빵/케이크
C,10,1001,C100103,냉장간식MS,냉장핫도그/핫바류
C,10,1001,C100104,냉장간식MS,냉장치킨족발류
C,10,1001,C100105,냉장간식MS,냉장국탕류
C,10,1001,C100106,냉장간식MS,냉장안주
C,10,1001,C100107,냉장간식MS,기타냉장간편식
C,10,1002,C100201,냉장식사MS,냉장밥/죽
C,10,1002,C100202,냉장식사MS,냉장면
C,10,1002,C100203,냉장식사MS,냉장떡
C,10,1002,C100204,냉장식사MS,냉장간편떡볶이
C,10,1003,C100301,냉장기타MS,절임반찬
C,10,1003,C100302,냉장기타MS,조림반찬
C,10,1003,C100303,냉장기타MS,볶음반찬
C,10,1003,C100304,냉장기타MS,무침반찬
C,10,1003,C100305,냉장기타MS,젓갈
C,10,1003,C100306,냉장기타MS,냉장장류
C,10,1004,C100401,냉동MS,해물찌개/탕
C,10,1004,C100402,냉동MS,냉동밥
C,10,1004,C100403,냉동MS,냉동면
C,10,1004,C100404,냉동MS,냉동피자
C,10,1004,C100405,냉동MS,냉동핫도그
C,10,1004,C100406,냉동MS,냉동튀김
C,10,1004,C100407,냉동MS,냉동부침
C,10,1004,C100408,냉동MS,냉동국탕류
C,10,1004,C100409,냉동MS,냉동디저트
C,10,1004,C100410,냉동MS,냉동떡볶이
C,11,1101,C110101,생수,생수
C,11,1102,C110201,탄산음료,탄산수
C,11,1102,C110202,탄산음료,사이다
C,11,1102,C110203,탄산음료,콜라
C,11,1102,C110204,탄산음료,혼합탄산
C,11,1102,C110205,탄산음료,무알콜맥주
C,11,1103,C110301,과채음료,과일음료
C,11,1103,C110302,과채음료,채소음료
C,11,1103,C110303,과채음료,과채혼합음료
C,11,1103,C110304,과채음료,어린이음료
C,11,1103,C110305,과채음료,과채음료세트
C,11,1104,C110401,커피음료,커피음료
C,11,1104,C110402,커피음료,파우치/즉석음료
C,11,1105,C110501,차음료,일반차음료
C,11,1105,C110502,차음료,전통차음료
C,11,1106,C110601,기능성음료,스포츠음료
C,11,1106,C110602,기능성음료,비타민/에너지음료
C,11,1106,C110603,기능성음료,식이섬유음료
C,11,1106,C110604,기능성음료,한방음료
C,11,1106,C110605,기능성음료,숙취해소음료
C,11,1106,C110606,기능성음료,기타기능성음료
C,11,1106,C110607,기능성음료,기능성음료세트
C,11,1107,C110701,두유,일반두유
C,11,1107,C110702,두유,유아두유
C,11,1107,C110703,두유,기타음료세트
C,12,1201,C120101,소주,일반소주
C,12,1201,C120102,소주,칵테일소주
C,12,1201,C120103,소주,담금소주
C,12,1202,C120201,맥주,국산맥주
C,12,1202,C120202,맥주,수입맥주
C,12,1203,C120301,와인,레드와인
C,12,1203,C120302,와인,화이트와인
C,12,1203,C120303,와인,스파클링와인
C,12,1203,C120304,와인,와인세트
C,12,1204,C120401,양주,위스키
C,12,1204,C120402,양주,브랜디/꼬냑
C,12,1204,C120403,양주,리큐르
C,12,1204,C120404,양주,기타양주
C,12,1205,C120501,전통주,막걸리
C,12,1205,C120502,전통주,청주
C,12,1205,C120503,전통주,과실주/담금주
C,12,1205,C120504,전통주,중국술
C,12,1205,C120505,전통주,일본술
C,12,1205,C120506,전통주,기타전통주
C,12,1205,C120507,전통주,전통주세트
C,12,1206,C120601,기타음주류,공병/공박스
C,13,1301,C130101,병통조림,채소병통조림
C,13,1301,C130102,병통조림,과일병통조림
C,13,1301,C130103,병통조림,참치통조림
C,13,1301,C130104,병통조림,골뱅이통조림
C,13,1301,C130105,병통조림,꽁치고등어통조림
C,13,1301,C130106,병통조림,연어통조림
C,13,1301,C130107,병통조림,기타수산통조림
C,13,1301,C130108,병통조림,햄통조림
C,13,1301,C130109,병통조림,닭고기통조림
C,13,1301,C130110,병통조림,기타축산통조림
C,13,1301,C130111,병통조림,햄통조림세트
C,13,1301,C130112,병통조림,참치통조림세트
C,13,1301,C130113,병통조림,통조림혼합세트
C,13,1301,C130114,병통조림,연어통조림세트
C,13,1301,C130115,병통조림,과일잼
C,13,1301,C130116,병통조림,스프레드
C,13,1302,C130201,커피류,티백/드립원두커피
C,13,1302,C130202,커피류,캡슐원두커피
C,13,1302,C130203,커피류,분쇄/홀빈원두커피
C,13,1302,C130204,커피류,스틱원두커피
C,13,1302,C130205,커피류,용기/리필커피
C,13,1302,C130206,커피류,믹스커피
C,13,1302,C130207,커피류,아이스믹스커피
C,13,1302,C130208,커피류,컵커피차류
C,13,1302,C130209,커피류,커피크리머
C,13,1302,C130210,커피류,커피세트
C,13,1303,C130301,담배,수입담배
C,13,1303,C130302,담배,국산담배
C,13,1304,C130401,분유,분유
C,13,1304,C130402,분유,이유식
C,13,1304,C130403,분유,유아과자
C,13,1304,C130404,분유,유아음료
C,13,1305,C130501,차류,식수용차
C,13,1305,C130502,차류,녹차/홍차
C,13,1305,C130503,차류,과실차
C,13,1305,C130504,차류,곡물/견과차
C,13,1305,C130505,차류,허브/꽃차
C,13,1305,C130506,차류,전통/한방차
C,13,1305,C130507,차류,코코아
C,13,1305,C130508,차류,아이스티
C,13,1305,C130509,차류,차세트
C,13,1306,C130601,건강식품,일반비타민
C,13,1306,C130602,건강식품,유산균/프로바이오틱스
C,13,1306,C130603,건강식품,건강보조식품세트
C,13,1306,C130604,건강식품,홍삼세트
C,13,1306,C130605,건강식품,홍삼/인삼혼합세트
C,13,1306,C130606,건강식품,토종꿀
C,13,1306,C130607,건강식품,양봉꿀
C,13,1306,C130608,건강식품,꿀세트
C,13,1307,C130701,즉석식품,즉석카레짜장
C,13,1307,C130702,즉석식품,즉석덮밥류
C,13,1307,C130703,즉석식품,즉석밥
C,13,1307,C130704,즉석식품,즉석컵밥
C,13,1307,C130705,즉석식품,즉석죽
C,13,1307,C130706,즉석식품,즉석스프
C,13,1307,C130707,즉석식품,즉석누룽지
C,13,1307,C130708,즉석식품,즉석면류
C,13,1307,C130709,즉석식품,즉석국/찌개
C,13,1307,C130710,즉석식품,기타레토르트
C,13,1307,C130711,즉석식품,분말카레짜장
C,13,1307,C130712,즉석식품,분말스프
C,13,1308,C130801,가공건식품,맛밤류
C,13,1308,C130802,가공건식품,안주용육포류
C,13,1308,C130803,가공건식품,기타간식/안주형과자
C,14,1401,C140101,장류,간장
C,14,1401,C140102,장류,된장
C,14,1401,C140103,장류,고추장
C,14,1401,C140104,장류,쌈장
C,14,1401,C140105,장류,기타장류
C,14,1402,C140201,식용유,콩기름
C,14,1402,C140202,식용유,옥수수기름
C,14,1402,C140203,식용유,참기름/들기름
C,14,1402,C140204,식용유,올리브유
C,14,1402,C140205,식용유,포도씨유
C,14,1402,C140206,식용유,카놀라유
C,14,1402,C140207,식용유,해바라기씨유
C,14,1402,C140208,식용유,기타식용유
C,14,1402,C140209,식용유,식용유세트
C,14,1403,C140301,조미료,소금
C,14,1403,C140302,조미료,식초
C,14,1403,C140303,조미료,음용식초
C,14,1403,C140304,조미료,액젓
C,14,1403,C140305,조미료,가공조미료
C,14,1403,C140306,조미료,자연조미료
C,14,1403,C140307,조미료,액상조미료
C,14,1403,C140308,조미료,고춧가루
C,14,1403,C140309,조미료,후추
C,14,1403,C140310,조미료,겨자/고추냉이
C,14,1403,C140311,조미료,깨
C,14,1403,C140312,조미료,허브류
C,14,1403,C140313,조미료,기타향신료
C,14,1403,C140314,조미료,기타조미료세트
C,14,1404,C140401,케첩마요네즈,케첩
C,14,1404,C140402,케첩마요네즈,마요네즈
C,14,1404,C140403,케첩마요네즈,상온드레싱
C,14,1404,C140404,케첩마요네즈,양념소스
C,14,1404,C140405,케첩마요네즈,국물용소스
C,14,1404,C140406,케첩마요네즈,파스타소스
C,14,1404,C140407,케첩마요네즈,고기양념장
C,14,1405,C140501,감미료,설탕
C,14,1405,C140502,감미료,물엿/시럽
C,14,1406,C140601,가공분말류,밀가루
C,14,1406,C140602,가공분말류,빵가루
C,14,1406,C140603,가공분말류,부침가루
C,14,1406,C140604,가공분말류,튀김가루
C,14,1406,C140605,가공분말류,곡물가루
C,14,1406,C140606,가공분말류,기타분말류
C,14,1406,C140607,가공분말류,도넛가루/핫케이크가루
C,14,1406,C140608,가공분말류,호떡믹스
C,14,1406,C140609,가공분말류,빵믹스
C,14,1406,C140610,가공분말류,아이스크림믹스
C,14,1406,C140611,가공분말류,기타프리믹스
C,15,1501,C150101,라면,국물봉지라면
C,15,1501,C150102,라면,비빔봉지라면
C,15,1501,C150103,라면,국물용기라면
C,15,1502,C150201,건면,국수
C,15,1502,C150202,건면,당면
C,15,1502,C150203,건면,파스타류
C,15,1502,C150204,건면,냉면
C,15,1502,C150205,건면,쌈/또띠아
C,15,1502,C150206,건면,기타건면
C,15,1503,C150301,쿠키케이크,크래커
C,15,1503,C150302,쿠키케이크,쿠키
C,15,1503,C150303,쿠키케이크,샌드
C,15,1503,C150304,쿠키케이크,스틱과자
C,15,1503,C150305,쿠키케이크,쿠키케이크
C,15,1503,C150306,쿠키케이크,파이
C,15,1503,C150307,쿠키케이크,과자세트
C,15,1504,C150401,스낵,감자스낵
C,15,1504,C150402,스낵,고구마스낵
C,15,1504,C150403,스낵,옥수수스낵
C,15,1504,C150404,스낵,쌀스낵
C,15,1504,C150405,스낵,일반스낵
C,15,1504,C150406,스낵,영양바
C,15,1504,C150407,스낵,팝콘
C,15,1505,C150501,캔디껌류,일반껌
C,15,1505,C150502,캔디껌류,기능성껌
C,15,1505,C150503,캔디껌류,풍선껌
C,15,1505,C150504,캔디껌류,하드캔디
C,15,1505,C150505,캔디껌류,소프트캔디
C,15,1505,C150506,캔디껌류,젤리
C,15,1505,C150507,캔디껌류,양갱
C,15,1505,C150508,캔디껌류,캐러멜
C,15,1505,C150509,캔디껌류,토이캔디
C,15,1505,C150510,캔디껌류,기능성캔디
C,15,1505,C150511,캔디껌류,사탕/캔디세트
C,15,1506,C150601,초콜렛,판초콜릿
C,15,1506,C150602,초콜렛,쉘초콜릿
C,15,1506,C150603,초콜렛,바초콜릿
C,15,1506,C150604,초콜렛,초콜릿세트
C,15,1507,C150701,전통과자,기타전통과자
C,15,1508,C150801,씨리얼,일반시리얼
C,15,1508,C150802,씨리얼,기능성시리얼
C,16,1601,C160101,세탁세제,분말세탁세제
C,16,1601,C160102,세탁세제,액상세탁세제
C,16,1601,C160103,세탁세제,세탁비누
C,16,1601,C160104,세탁세제,분말표백제
C,16,1601,C160105,세탁세제,액상표백제
C,16,1601,C160106,세탁세제,부분세탁제
C,16,1601,C160107,세탁세제,섬유유연제/향기지속제
C,16,1601,C160108,세탁세제,특수용세탁세제
C,16,1602,C160201,화장지,롤티슈
C,16,1602,C160202,화장지,각티슈/미용티슈
C,16,1602,C160203,화장지,물티슈
C,16,1602,C160204,화장지,키친타올
C,16,1602,C160205,화장지,냅킨
C,16,1602,C160206,화장지,유아용물티슈
C,16,1603,C160301,주방주거세제,일반주방세제
C,16,1603,C160302,주방주거세제,다목적주방세제
C,16,1603,C160303,주방주거세제,주방용청소세제
C,16,1603,C160304,주방주거세제,락스
C,16,1603,C160305,주방주거세제,곰팡이제거제/차단제
C,16,1603,C160306,주방주거세제,욕실전용청소세제
C,16,1603,C160307,주방주거세제,세정제
C,16,1603,C160308,주방주거세제,광택제
C,16,1603,C160309,주방주거세제,방향제
C,16,1603,C160310,주방주거세제,탈취제
C,16,1603,C160311,주방주거세제,섬유용탈취제
C,16,1603,C160312,주방주거세제,제습제
C,16,1603,C160313,주방주거세제,파리/모기살충제
C,16,1603,C160314,주방주거세제,개미/바퀴살충제
C,16,1603,C160315,주방주거세제,방충제
C,16,1604,C160401,유아용품,유아용화장품
C,16,1604,C160402,유아용품,유아용샴푸/바디워시
C,16,1604,C160403,유아용품,유아/아동용치약
C,16,1604,C160404,유아용품,유아/아동용칫솔
C,16,1604,C160405,유아용품,유아목욕용품
C,16,1604,C160406,유아용품,유아용기저귀
C,16,1604,C160407,유아용품,유아용세척용품
C,16,1604,C160408,유아용품,젖병소독/건조용품
C,16,1604,C160409,유아용품,젖병/젖꼭지
C,16,1605,C160501,화장품,아이케어
C,16,1605,C160502,화장품,크림/밤/오일
C,16,1605,C160503,화장품,페이셜팩류
C,16,1605,C160504,화장품,스킨케어세트
C,16,1605,C160505,화장품,BB/파운데이션/컴팩트류
C,16,1605,C160506,화장품,마스카라
C,16,1605,C160507,화장품,립스틱/립라이너
C,16,1605,C160508,화장품,립글로즈/틴트
C,16,1605,C160509,화장품,일반네일/케어류
C,16,1605,C160510,화장품,메탈미용소도구
C,16,1605,C160511,화장품,메이크업브러쉬
C,16,1605,C160512,화장품,스폰지/퍼프
C,16,1605,C160513,화장품,풋케어도구
C,16,1605,C160514,화장품,면봉/화장솜
C,16,1605,C160515,화장품,남녀공용향수
C,16,1606,C160601,두발용품,샴푸
C,16,1606,C160602,두발용품,린스/컨디셔너
C,16,1606,C160603,두발용품,샴푸/린스세트
C,16,1606,C160604,두발용품,트리트먼트/팩
C,16,1606,C160605,두발용품,헤어에센스
C,16,1606,C160606,두발용품,헤어스프레이
C,16,1606,C160607,두발용품,헤어무스/젤
C,16,1606,C160608,두발용품,헤어왁스
C,16,1606,C160609,두발용품,염모제
C,16,1607,C160701,생리용품,생리대
C,16,1607,C160702,생리용품,탐폰
C,16,1607,C160703,생리용품,팬티라이너
C,16,1607,C160704,생리용품,성인용기저귀
C,16,1607,C160705,생리용품,성인용일회용팬티
C,16,1608,C160801,구강용품,치약
C,16,1608,C160802,구강용품,칫솔
C,16,1608,C160803,구강용품,전동칫솔/칫솔모
C,16,1608,C160804,구강용품,구강청정제
C,16,1608,C160805,구강용품,기타구강관리용품
C,16,1608,C160806,구강용품,치약/칫솔세트
C,16,1609,C160901,위생용품,선물세트
C,16,1609,C160902,위생용품,여행용세트
C,16,1609,C160903,위생용품,바디워시
C,16,1609,C160904,위생용품,바디보습
C,16,1609,C160905,위생용품,제모용품
C,16,1609,C160906,위생용품,바디패치/팩
C,16,1609,C160907,위생용품,핸드워시/손세정제
C,16,1609,C160908,위생용품,핸드로션/크림
C,16,1609,C160909,위생용품,풋케어
C,16,1609,C160910,위생용품,핸드/풋케어세트
C,16,1609,C160911,위생용품,일회용면도기
C,16,1609,C160912,위생용품,남성용면도기/날
C,16,1609,C160913,위생용품,쉐이빙폼/젤
C,16,1609,C160914,위생용품,여성세정제
C,16,1609,C160915,위생용품,미용비누
C,16,1609,C160916,위생용품,페이셜클렌저
C,16,1609,C160917,위생용품,스킨/토너
C,16,1609,C160918,위생용품,립밤/립스크럽
C,16,1609,C160919,위생용품,선크림류
C,16,1609,C160920,위생용품,안전상비의약외품
C,16,1609,C160921,위생용품,콘돔
C,16,1609,C160922,위생용품,밴드류
C,16,1609,C160923,위생용품,렌즈관리용품
C,17,1701,C170101,주방용품,밥공기
C,17,1701,C170102,주방용품,국그릇
C,17,1701,C170103,주방용품,대접/볼
C,17,1701,C170104,주방용품,접시
C,17,1701,C170105,주방용품,찬기/종지
C,17,1701,C170106,주방용품,반상기세트/홈세트
C,17,1701,C170107,주방용품,제기
C,17,1701,C170108,주방용품,음료용컵
C,17,1701,C170109,주방용품,주류잔
C,17,1701,C170110,주방용품,다기류
C,17,1701,C170111,주방용품,숟가락/젓가락
C,17,1701,C170112,주방용품,포크/나이프
C,17,1701,C170113,주방용품,디저트포크/스푼
C,17,1701,C170114,주방용품,유아동식기/식판
C,17,1701,C170115,주방용품,유아동숟가락/젓가락/포크
C,17,1701,C170116,주방용품,유아동컵/물병
C,17,1701,C170117,주방용품,물병
C,17,1701,C170118,주방용품,과실주병
C,17,1701,C170119,주방용품,보온병/텀블러
C,17,1701,C170120,주방용품,도시락/찬합
C,17,1701,C170121,주방용품,보온도시락
C,17,1701,C170122,주방용품,양념통
C,17,1701,C170123,주방용품,항아리/쌀독류
C,17,1701,C170124,주방용품,반찬통/밀폐용기
C,17,1701,C170125,주방용품,냄비
C,17,1701,C170126,주방용품,뚝배기
C,17,1701,C170127,주방용품,압력솥
C,17,1701,C170128,주방용품,솥
C,17,1701,C170129,주방용품,주전자
C,17,1701,C170130,주방용품,프라이팬
C,17,1701,C170131,주방용품,그릴/구이불판
C,17,1701,C170132,주방용품,주방칼/가위
C,17,1701,C170133,주방용품,채칼/강판/절구
C,17,1701,C170134,주방용품,도마
C,17,1701,C170135,주방용품,국자/뒤지개/주걱
C,17,1701,C170136,주방용품,오프너/와인스크류
C,17,1701,C170137,주방용품,양푼/믹싱볼
C,17,1701,C170138,주방용품,채반/바구니/쟁반
C,17,1701,C170139,주방용품,계량도구
C,17,1701,C170140,주방용품,얼음/빙수용품
C,17,1701,C170141,주방용품,제빵용품
C,17,1701,C170142,주방용품,제면용품
C,17,1701,C170143,주방용품,커피용품
C,17,1701,C170144,주방용품,기타조리도구
C,17,1701,C170145,주방용품,식기건조대/수저통
C,17,1701,C170146,주방용품,주방선반/걸이대
C,17,1701,C170147,주방용품,고무장갑
C,17,1701,C170148,주방용품,수세미/솔
C,17,1701,C170149,주방용품,행주
C,17,1701,C170150,주방용품,호일/랩/기름종이
C,17,1701,C170151,주방용품,지퍼백/비닐백
C,17,1701,C170152,주방용품,비닐장갑
C,17,1701,C170153,주방용품,싱크대/배수구용품
C,17,1701,C170154,주방용품,장바구니
C,17,1701,C170155,주방용품,핸드카트
C,17,1701,C170156,주방용품,교자상/다용도상
